Meme,Confiança/Entrega/Proteção,Coragem,Bondade/Caridade,Justiça/Honestidade,Humildade,Gratidão,Família,Religião,Nacionalismo,Meritocracia,Corrupção,Líder pol,Negro,Mulher,Obs
IMG-20200719-WA0024.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200719-WA0044.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Flores
IMG-20200720-WA0035.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200721-WA0040.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Recado manuscrito
IMG-20200721-WA0041.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Xícaras, flores e borboletas"
IMG-20200721-WA0042.jpg,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Flores
IMG-20200721-WA0054.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Criança
IMG-20200721-WA0057.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20200721-WA0180.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20200722-WA0010.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bandeira
IMG-20200722-WA0016.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gato
IMG-20200722-WA0021.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Casal e coração
IMG-20200722-WA0039.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Flores e borboletas
IMG-20200722-WA0050.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Flor
IMG-20200722-WA0051.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mãos e luz
IMG-20200722-WA0052.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200723-WA0023.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Crianças
IMG-20200723-WA0054.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Snnopy
IMG-20200724-WA0023.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kombi com flores
IMG-20200724-WA0037.jpg,1,1,0,0,0,0,0,1,0,1,0,0,0,0,Surfista na praia
IMG-20200724-WA0038.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Soldado com bandeira
IMG-20200725-WA0014.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Por do sol
IMG-20200725-WA0027.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Borboletas na água
IMG-20200725-WA0036.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Mão/flores/borboleta
IMG-20200725-WA0069.jpg,1,1,0,0,0,0,0,1,0,1,0,0,0,1,Mulher alpinista na montanha
IMG-20200726-WA0001.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mãos e coração
IMG-20200726-WA0086.jpg,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Corações
IMG-20200726-WA0107.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Flores no vaso
IMG-20200727-WA0010.jpg,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Motivos florais
IMG-20200728-WA0022.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sol
IMG-20200728-WA0026.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20200728-WA0038.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Corações e flores
IMG-20200728-WA0116.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Ave
IMG-20200729-WA0033.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xícara
IMG-20200729-WA0100.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Livro
IMG-20200729-WA0141.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Criança/fada e flores
IMG-20200730-WA0008.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Mulher bebendo em xícara
IMG-20200730-WA0014.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200730-WA0019.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pássaro e bule
IMG-20200730-WA0020.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20200730-WA0074.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Beijo e corações
IMG-20200731-WA0035.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Homem de sobretudo
IMG-20200731-WA0040.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Flores e borboleta
IMG-20200731-WA0055.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Livro, lupa e bússola"
IMG-20200731-WA0186.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Cama
IMG-20200801-WA0002.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosas
IMG-20200801-WA0057.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Homem ajudando outro a se levantar
IMG-20200801-WA0063.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nascer do sol
IMG-20200801-WA0066.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20200802-WA0018.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosas
IMG-20200802-WA0025.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Jesus e Virgem Maria
IMG-20200802-WA0070.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Flores no vaso
IMG-20200802-WA0071.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20200802-WA0072.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Arara azul
IMG-20200802-WA0113.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosa amarela
IMG-20200803-WA0108.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosa e xícara
IMG-20200803-WA0217.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosas
IMG-20200804-WA0106.jpg,1,1,0,1,0,0,0,1,0,1,0,0,0,0,Cais
IMG-20200805-WA0054.jpg,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Coqueiro e letras animadas
IMG-20200805-WA0165.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosas
IMG-20200805-WA0219.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pomba e rosas brancas
IMG-20200806-WA0022.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Menina feliz
IMG-20200806-WA0035.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arranjo botânico
IMG-20200806-WA0213.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luar
IMG-20200807-WA0016.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Fada, borboletas e corações"
IMG-20200807-WA0101.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Caderno
IMG-20200809-WA0027.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gravata e óculos
IMG-20200809-WA0055.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20200809-WA0058.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pai e filho
IMG-20200809-WA0059.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200810-WA0020.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200810-WA0031.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flor
IMG-20200810-WA0040.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pássaro e rosas
IMG-20200811-WA0019.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pôr do sol e pessoa
IMG-20200811-WA0031.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara
IMG-20200812-WA0066.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Mãos dadas
IMG-20200813-WA0010.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosas
IMG-20200813-WA0012.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Flores
IMG-20200813-WA0097.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escudo do flamengo
IMG-20200813-WA0098.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cristo Redentor vestindo a camisa do Flamengo
IMG-20200814-WA0049.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Bebê
IMG-20200814-WA0050.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Gaivotas ao mar
IMG-20200814-WA0062.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Sol
IMG-20200814-WA0082.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Bebê
IMG-20200815-WA0020.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200815-WA0026.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores e borboleta
IMG-20200815-WA0027.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Rosas
IMG-20200815-WA0061.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosa
IMG-20200815-WA0064.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pássaro
IMG-20200816-WA0028.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20200816-WA0035.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosa branca e perfume
IMG-20200816-WA0092.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pássaro e flores
IMG-20200816-WA0096.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Adriane Venância candidata a vereadora
IMG-20200816-WA0099.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cores e letras animadas
IMG-20200816-WA0101.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Flores
IMG-20200816-WA0201.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Rosa e borboleta
IMG-20200817-WA0029.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sol no campo
IMG-20200817-WA0057.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Mãos femininas com areia
IMG-20200817-WA0060.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Cais
IMG-20200818-WA0160.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Rosa rosa
IMG-20200819-WA0056.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tulipas
IMG-20200820-WA0010.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rosas e xícara de café
IMG-20200821-WA0048.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Livro
IMG-20200821-WA0061.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homem andando contra o sol
IMG-20200821-WA0103.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Motivos florais
IMG-20200823-WA0009.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara
IMG-20200823-WA0015.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Bíblia
IMG-20200823-WA0029.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosa rosa
IMG-20200823-WA0033.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Xícara
IMG-20200825-WA0009.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20200826-WA0048.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20200826-WA0054.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Homem ajudando outro a se levantar
IMG-20200826-WA0093.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200827-WA0033.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Livro e flor
IMG-20200827-WA0048.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200828-WA0010.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Livro e flor
IMG-20200829-WA0027.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Livro e flor
IMG-20200829-WA0040.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores e borboleta
IMG-20200829-WA0044.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Livro
IMG-20200829-WA0052.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Borboletas e flores
IMG-20200830-WA0019.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sol
IMG-20200830-WA0027.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pôr do sol
IMG-20200831-WA0002.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pomba e flores
IMG-20200831-WA0038.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cão e flor
IMG-20200831-WA0039.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Carro e flores
IMG-20200831-WA0061.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Árvore azul e campo
IMG-20200901-WA0005.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mãos em oração
IMG-20200901-WA0011.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Campo
IMG-20200901-WA0016.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Carrol, flores e borboletas"
IMG-20200901-WA0020.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sol
IMG-20200901-WA0034.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosas rosas
IMG-20200901-WA0059.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Menina feliz com flores na cabeça
IMG-20200901-WA0061.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mão
IMG-20200901-WA0081.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara e corações
IMG-20200901-WA0214.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20200902-WA0009.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coração e rosas
IMG-20200902-WA0013.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Letras no fundo preto
IMG-20200902-WA0014.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homem de joelhos
IMG-20200902-WA0025.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Borboleta, pássado e flores"
IMG-20200902-WA0033.jpg,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Borboleta
IMG-20200902-WA0275.jpg,1,1,0,0,0,0,0,1,0,1,0,0,0,0,Campo alaranjado
IMG-20200903-WA0009.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Mão segurando foha
IMG-20200903-WA0013.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sol e árvore
IMG-20200903-WA0035.jpg,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200904-WA0004.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Mãos e flor
IMG-20200904-WA0102.jpg,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Sol e bosque
IMG-20200904-WA0103.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Flores
IMG-20200904-WA0112.jpg,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Homem sertanejo de joelhos
IMG-20200905-WA0130.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corações e flores
IMG-20200906-WA0019.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20200906-WA0081.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Envelope e motivos florais
IMG-20200906-WA0176.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bandeira do Brasil e rosas
IMG-20200907-WA0011.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Homem em um barco
IMG-20200907-WA0012.jpg,1,0,0,0,0,1,0,1,0,1,0,0,0,0,Gaivota
IMG-20200907-WA0024.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Menina
IMG-20200907-WA0072.jpg,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Cristo Redentor com bandeira do Brasil
IMG-20200907-WA0073.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crianças com bandeira do Brasil
IMG-20200909-WA0032.jpg,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Navio encalhado
IMG-20200910-WA0011.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais e machetaria
IMG-20200910-WA0042.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mar
IMG-20200910-WA0055.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pessoas felizes em um iceberg
IMG-20200911-WA0019.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Xícara e rosa
IMG-20200912-WA0171.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Flores
IMG-20200913-WA0069.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Letras no fundo branco
IMG-20200913-WA0070.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bicicleta com flores
IMG-20200913-WA0107.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Letras no fundo xadrez e corações
IMG-20200915-WA0020.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pôr do sol no mar
IMG-20200915-WA0033.jpg,1,0,0,0,1,1,0,1,0,0,0,0,0,0,"Xícara, rosa e borboletas"
IMG-20200916-WA0048.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mãos em formato de coração e rosa
IMG-20200916-WA0188.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Mãos e flor
IMG-20200916-WA0242.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Campo violeta
IMG-20200917-WA0008.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pôr do sol e coqueiro
IMG-20200917-WA0034.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Letras no fundo de pôr do sol
IMG-20200918-WA0027.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rosa rosa
IMG-20200918-WA0028.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Margaridas
IMG-20200919-WA0072.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Bebê
IMG-20200920-WA0057.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Agenda e azaleias
IMG-20200921-WA0029.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mar
IMG-20200921-WA0036.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bolsonaro e bandeira do Brasil
IMG-20200922-WA0000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luar
IMG-20200922-WA0013.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pássaros
IMG-20200922-WA0019.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Rosas e Mickey
IMG-20200922-WA0051.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores amarelas
IMG-20200922-WA0052.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guarda-chuvas e flor
IMG-20200922-WA0053.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Passarinho nas mãos de uma pessoa
IMG-20200922-WA0056.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20200922-WA0240.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Luar
IMG-20200924-WA0153.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Livro e flor
IMG-20200924-WA0157.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais e bebê
IMG-20200924-WA0158.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coração rústico
IMG-20200924-WA0160.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Casa com bandeira do Brasil
IMG-20200925-WA0015.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Homem de joelhos com mar ao fundo
IMG-20200925-WA0036.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Xícara, flores e coração"
IMG-20200925-WA0231.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20200926-WA0014.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Regador e plantas
IMG-20200926-WA0021.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Árvore ao sol
IMG-20200926-WA0039.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Mãos, pomba e sol"
IMG-20200926-WA0055.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Mão e flor
IMG-20200927-WA0064.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Casa de campo e ipê amarelo
IMG-20200927-WA0067.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mão e flor
IMG-20200927-WA0069.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Borboleta e flores violeta
IMG-20200928-WA0023.jpg,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Campo com rosas
IMG-20200928-WA0076.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20200930-WA0057.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201001-WA0044.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara e rosa
IMG-20201001-WA0062.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Corda e flor
IMG-20201001-WA0064.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flores e estrada
IMG-20201001-WA0118.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201002-WA0099.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Carlito com cachorro
IMG-20201002-WA0102.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Estrada ao pôr do sol
IMG-20201002-WA0114.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Cachorro com flor
IMG-20201002-WA0121.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Carro e flores
IMG-20201002-WA0143.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Barco ao mar
IMG-20201003-WA0023.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201003-WA0060.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Flores e borboleta
IMG-20201003-WA0066.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Borboleta ao sol
IMG-20201003-WA0080.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20201004-WA0091.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores e borboleta
IMG-20201004-WA0113.jpg,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"Pássaro, borboleta e flores"
IMG-20201004-WA0247.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sol e flores
IMG-20201004-WA0260.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201005-WA0027.jpg,1,1,0,0,0,0,0,1,0,1,0,0,0,0,Flores e borboleta
IMG-20201005-WA0037.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Girassois
IMG-20201005-WA0051.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Placas indicando caminho
IMG-20201005-WA0233.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Paisagem
IMG-20201006-WA0012.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Letras no fundo branco
IMG-20201006-WA0251.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Motivos florais
IMG-20201007-WA0015.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Campo violeta
IMG-20201007-WA0018.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara e montanha
IMG-20201007-WA0059.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pôr do sol
IMG-20201007-WA0556.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Jesus carregando pessoa
IMG-20201008-WA0086.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20201009-WA0111.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Envelope e motivos florais
IMG-20201009-WA0160.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xícara e bule
IMG-20201009-WA0178.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Sol em bosque
IMG-20201009-WA0545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luar
IMG-20201010-WA0018.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Homem orando com bíblia
IMG-20201010-WA0034.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Flor
IMG-20201011-WA0041.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motivos florais
IMG-20201011-WA0043.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mão e flores
IMG-20201011-WA0118.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Coração e rosas
IMG-20201012-WA0162.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pássaro
IMG-20201012-WA0184.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Xícara
IMG-20201012-WA0201.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sol no bosque
IMG-20201014-WA0279.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosa rosa e coração
IMG-20201014-WA0330.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pergaminho
IMG-20201014-WA0657.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Rosa rosa
IMG-20201015-WA0309.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Criança com ursinho de pelúcia
IMG-20201016-WA0031.jpg,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Coruja
IMG-20201016-WA0078.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Flores
IMG-20201016-WA0337.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lua e estrela
IMG-20201017-WA0008.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mão
IMG-20201017-WA0018.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bolsonaro e bandeira do Brasil
IMG-20201017-WA0036.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pomba, rosas e nuvens"
IMG-20201018-WA0021.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Coração e motivos florais
IMG-20201018-WA0075.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosas
IMG-20201018-WA0079.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Homem com bicicleta
IMG-20201018-WA0081.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Urso e coração
IMG-20201018-WA0125.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Beija-flor e flor
IMG-20201018-WA0136.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flores
IMG-20201019-WA0017.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Xícara
